,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
224,25.258000000000003,28.441999999999997,39.459,13.072000000000001,20.467,21.729,15.625,14.679,14.272,-2.36,-5.167999999999999,10.01,8.199,0.885,4.1,-45.105,-2.248,1.577,-11.943,-12.095,-4.883,-8.84,-18.453,-9.927999999999999,-23.721999999999998,-10.222999999999999,-16.622,-14.587,-30.131,-24.281999999999996,-16.642,39.561,15.015,10.071,1.119,6.093,34.729,6.367999999999999,18.392,7.568,8.657,0.6709999999999999,-7.121,-1.078,15.523,-5.157,-13.824000000000002,20.538,-8.362,-5.381,-13.194,-13.255,-0.264,3.8760000000000003,-21.24,-17.385,10.264000000000001,-14.913,-23.285,-8.209,-16.51,-6.246,7.64,6.938
225,24.77,28.441999999999997,40.436,14.537,19.979,21.24,14.648,13.702,13.784,-2.8480000000000003,-4.191,9.033,8.199,0.397,5.564,-45.105,-1.272,0.6,-10.478,-12.583,-4.395,-8.84,-16.988,-9.44,-23.234,-9.735,-14.669,-13.610999999999999,-29.643,-23.305,-14.689,39.561,14.526,10.071,2.5839999999999996,5.605,36.681999999999995,6.856,17.415,6.5920000000000005,9.145,-0.305,-6.144,-2.055,14.547,-4.669,-12.847999999999999,19.562,-7.385,-5.381,-11.729000000000001,-12.277999999999999,0.22399999999999998,3.387,-18.799,-15.92,9.776,-13.936,-21.331999999999997,-7.721,-16.022000000000002,-6.246,8.128,7.914
226,24.281999999999996,28.441999999999997,39.459,15.513,19.002,20.264,13.184000000000001,12.725999999999999,12.807,-3.3369999999999997,-3.7030000000000003,8.057,7.222,1.3730000000000002,6.541,-43.64,-0.295,0.11199999999999999,-9.013,-12.095,-3.906,-8.352,-16.012,-8.464,-22.256999999999998,-7.294,-12.716,-12.145999999999999,-27.69,-21.351999999999997,-11.759,40.538000000000004,15.015,10.071,2.096,6.093,37.659,7.832999999999999,17.415,5.615,9.145,-0.7929999999999999,-5.656000000000001,-3.031,13.57,-3.2039999999999997,-11.870999999999999,18.097,-6.409,-5.381,-10.752,-10.325,0.22399999999999998,2.8989999999999996,-16.846,-13.967,8.799,-11.982999999999999,-18.89,-6.744,-14.557,-5.757999999999999,9.104,8.402999999999999
227,24.281999999999996,28.930999999999997,36.53,15.025,18.026,19.775,12.695,11.261,11.342,-3.3369999999999997,-4.191,7.08,6.734,2.35,6.541,-43.152,-0.295,0.11199999999999999,-9.013,-11.607000000000001,-3.418,-7.8629999999999995,-15.523,-6.999,-21.281,-5.829,-12.716,-11.169,-26.713,-19.887,-10.783,41.026,15.015,9.583,0.142,5.605,36.681999999999995,7.832999999999999,17.904,5.127000000000001,8.169,-0.305,-5.656000000000001,-4.008,12.594000000000001,-1.74,-11.870999999999999,17.12,-6.409,-5.381,-11.241,-9.349,0.7120000000000001,2.411,-16.357,-12.014000000000001,7.8229999999999995,-11.007,-17.426,-6.256,-14.069,-5.757999999999999,9.104,8.891
228,23.794,28.441999999999997,33.6,13.072000000000001,17.049,18.311,12.207,10.284,10.366,-4.313,-5.656000000000001,6.5920000000000005,5.757999999999999,2.35,6.053,-44.128,-0.7829999999999999,-0.376,-9.988999999999999,-11.119000000000002,-3.418,-7.375,-16.012,-6.999,-21.281,-5.341,-14.181,-10.681,-26.225,-19.887,-11.270999999999999,40.538000000000004,13.55,8.606,-2.299,3.6519999999999997,34.729,7.345,16.927,4.15,7.192,-0.305,-7.121,-4.496,11.617,-1.74,-13.335999999999999,16.144000000000002,-7.385,-5.381,-12.217,-9.349,0.22399999999999998,2.411,-16.846,-11.525,7.334,-11.007,-17.426,-5.768,-14.069,-5.269,8.128,7.914
229,22.329,26.489,31.158,10.142000000000001,16.073,16.846,11.23,9.308,8.901,-5.29,-7.609,6.104,5.269,1.8619999999999999,4.588,-46.57,-1.76,-0.376,-11.943,-11.607000000000001,-3.906,-7.375,-16.988,-6.999,-21.281,-6.805,-16.622,-11.169,-27.201,-19.887,-12.735999999999999,38.584,12.085,6.653,-3.764,1.2109999999999999,32.288000000000004,5.88,15.462,3.662,6.215,-0.7929999999999999,-8.097000000000001,-5.961,10.64,-3.2039999999999997,-15.289000000000001,15.167,-8.362,-4.893,-13.682,-9.837,0.22399999999999998,2.411,-18.799,-12.014000000000001,7.334,-11.495,-18.402,-5.768,-15.045,-4.781000000000001,6.175,5.473
230,20.375999999999998,24.048000000000002,31.158,7.212000000000001,15.095999999999998,15.380999999999998,10.254000000000001,7.843,8.413,-7.242999999999999,-8.586,6.104,5.269,0.885,2.635,-48.523,-2.736,-0.376,-13.407,-12.095,-4.395,-7.375,-17.965,-7.487,-21.769000000000002,-8.27,-18.575,-11.658,-27.69,-20.375999999999998,-14.200999999999999,37.12,10.62,4.211,-4.74,-1.2309999999999999,31.311,3.927,13.509,2.6860000000000004,5.727,-1.2819999999999998,-9.562000000000001,-6.938,9.664,-4.669,-17.242,14.190999999999999,-8.85,-4.893,-14.17,-9.837,-0.264,2.8989999999999996,-20.264,-12.99,7.334,-11.495,-19.379,-5.768,-15.045,-4.781000000000001,4.2219999999999995,4.008
231,19.399,22.583000000000002,31.647,6.236000000000001,14.607999999999999,14.892999999999999,10.254000000000001,7.355,8.901,-8.219,-8.586,6.104,5.269,-0.092,1.17,-49.988,-2.736,-0.376,-13.895999999999999,-12.583,-4.395,-6.8870000000000005,-18.453,-6.999,-21.281,-8.759,-19.552,-11.658,-27.69,-19.887,-14.200999999999999,36.631,10.132,2.258,-4.252,-2.207,31.799,2.95,13.020999999999999,2.6860000000000004,5.727,-1.77,-10.05,-7.914,10.152000000000001,-5.646,-18.219,14.190999999999999,-8.85,-4.405,-14.17,-8.86,-0.753,3.387,-20.752,-12.502,7.8229999999999995,-11.982999999999999,-20.355,-5.28,-15.533,-4.781000000000001,3.733,3.52
232,19.399,22.583000000000002,33.6,6.236000000000001,15.584000000000001,15.380999999999998,10.742,7.843,9.878,-8.219,-8.097000000000001,6.5920000000000005,6.246,-1.068,0.682,-49.988,-2.736,0.11199999999999999,-13.895999999999999,-12.095,-4.395,-6.8870000000000005,-18.453,-6.51,-21.281,-7.782,-18.575,-11.169,-27.69,-19.399,-13.224,37.608000000000004,10.62,1.2819999999999998,-3.2760000000000002,-1.719,32.775999999999996,1.973,13.020999999999999,3.174,6.704,-1.77,-9.562000000000001,-7.426,11.617,-5.157,-17.242,14.679,-8.85,-3.9160000000000004,-13.682,-7.395,-0.753,3.387,-19.775,-11.037,8.311,-11.007,-19.379,-4.791,-15.533,-4.781000000000001,4.71,4.496
233,20.375999999999998,24.048000000000002,35.065,6.236000000000001,16.561,16.357,12.207,8.82,11.831,-7.731,-6.632000000000001,7.08,7.222,-1.556,1.6580000000000001,-49.011,-2.736,0.6,-12.919,-11.607000000000001,-4.395,-6.8870000000000005,-17.965,-5.534,-21.281,-6.317,-17.11,-10.193,-27.201,-18.422,-11.759,39.561,12.085,1.77,-1.3219999999999998,-0.743,34.241,1.485,14.485999999999999,3.662,8.169,-1.2819999999999998,-8.586,-6.449,13.082,-4.181,-15.777999999999999,16.144000000000002,-8.85,-3.428,-13.194,-6.907,-0.753,3.387,-18.799,-9.084,8.799,-10.517999999999999,-18.402,-4.791,-16.022000000000002,-5.269,6.662999999999999,6.449
234,22.816999999999997,25.513,36.041,5.747000000000001,18.026,17.822,13.672,9.308,13.295,-7.731,-5.167999999999999,7.08,7.711,-2.533,4.1,-47.54600000000001,-2.736,0.6,-12.431,-11.607000000000001,-4.883,-6.8870000000000005,-18.453,-5.534,-21.769000000000002,-5.829,-15.157,-10.681,-27.201,-18.422,-11.270999999999999,41.026,13.062000000000001,2.258,0.142,-0.254,36.194,0.997,15.462,3.662,9.145,-0.7929999999999999,-8.097000000000001,-5.961,14.547,-3.693,-13.824000000000002,17.12,-9.338,-3.428,-13.194,-7.395,-0.753,2.8989999999999996,-18.799,-9.084,9.288,-11.007,-18.402,-5.28,-16.51,-5.269,8.128,7.914
235,24.77,25.024,37.018,4.771,19.002,18.311,14.16,9.308,14.272,-7.731,-4.191,7.08,8.199,-3.0210000000000004,5.564,-47.54600000000001,-2.248,0.11199999999999999,-11.943,-11.607000000000001,-5.371,-7.375,-19.43,-6.022,-23.234,-6.805,-14.669,-12.145999999999999,-28.178,-18.910999999999998,-12.248,41.513999999999996,13.55,2.258,1.607,-0.743,37.17,0.997,15.950999999999999,3.174,9.633,-1.2819999999999998,-7.121,-5.473,15.035,-4.181,-12.847999999999999,18.097,-9.827,-3.9160000000000004,-13.682,-8.372,-0.753,2.8989999999999996,-19.287,-10.061,9.288,-11.982999999999999,-18.89,-5.768,-16.998,-6.246,8.616,8.402999999999999
236,25.747,24.535999999999998,37.506,4.283,19.491,18.311,14.16,8.82,14.76,-8.219,-3.215,7.08,8.199,-3.0210000000000004,7.029,-48.035,-2.736,-0.865,-12.431,-12.095,-5.859,-7.8629999999999995,-20.406,-6.999,-24.211,-7.782,-14.669,-13.123,-29.643,-19.887,-13.713,42.001999999999995,15.015,1.77,3.072,-1.2309999999999999,38.635,1.485,15.950999999999999,2.6860000000000004,9.633,-1.77,-6.632000000000001,-4.985,15.035,-5.157,-12.36,18.585,-9.827,-4.893,-14.17,-8.86,-0.753,2.8989999999999996,-19.775,-11.037,9.288,-13.448,-20.355,-6.744,-17.975,-6.246,9.104,8.402999999999999
237,26.235,25.024,38.483000000000004,5.2589999999999995,20.467,18.799,14.648,9.796,14.76,-7.242999999999999,-2.7260000000000004,7.08,8.199,-1.556,7.029,-49.011,-2.736,-0.865,-12.919,-12.095,-5.859,-7.8629999999999995,-20.894000000000002,-8.464,-24.699,-8.27,-14.669,-14.099,-30.619,-20.375999999999998,-15.177,43.467,15.991,1.77,4.0489999999999995,-0.743,39.611999999999995,2.4619999999999997,16.439,3.174,9.633,-1.77,-6.632000000000001,-4.496,15.523,-6.1339999999999995,-12.36,19.073,-10.315,-5.87,-14.659,-9.349,-1.2409999999999999,2.8989999999999996,-20.752,-12.502,9.776,-13.936,-21.331999999999997,-7.233,-18.463,-6.734,9.593,8.891
238,26.723000000000003,26.489,39.948,7.7010000000000005,21.444000000000003,20.264,15.137,11.261,15.249,-6.266,-2.238,8.057,8.199,-0.092,7.029,-48.523,-3.225,-0.865,-12.431,-12.095,-6.348,-8.352,-21.383000000000003,-9.44,-25.186999999999998,-7.782,-14.669,-14.099,-30.619,-19.887,-15.177,45.42,17.944000000000003,3.235,4.537,1.699,40.588,4.415,17.415,4.638999999999999,9.633,-1.77,-6.144,-3.031,16.012,-5.646,-12.36,20.538,-10.802999999999999,-6.358,-14.659,-8.86,-1.2409999999999999,2.8989999999999996,-20.752,-12.014000000000001,10.264000000000001,-14.425,-21.82,-7.721,-18.951,-6.734,11.058,10.356
239,27.212,28.930999999999997,41.412,10.142000000000001,22.909000000000002,21.729,16.113,13.214,15.737,-4.313,-2.238,9.521,8.199,0.885,8.494,-47.058,-3.713,-0.865,-12.431,-12.095,-6.348,-8.352,-20.894000000000002,-9.44,-24.699,-6.805,-14.669,-13.610999999999999,-30.131,-19.399,-14.200999999999999,46.885,18.921,5.676,4.537,4.14,41.565,5.88,18.392,5.615,9.633,-1.77,-6.632000000000001,-1.567,16.5,-4.669,-11.870999999999999,21.515,-10.802999999999999,-6.358,-14.17,-8.372,-1.2409999999999999,3.387,-20.264,-11.525,10.752,-13.936,-21.331999999999997,-7.233,-18.951,-7.222,12.522,11.82
240,27.7,30.396,42.388999999999996,12.095,22.909000000000002,22.705,16.602,14.190999999999999,15.249,-3.825,-2.7260000000000004,10.01,8.199,0.885,9.959,-45.105,-4.2010000000000005,-0.376,-11.943,-12.095,-6.348,-8.352,-20.406,-8.464,-24.211,-5.829,-13.692,-12.634,-29.154,-18.910999999999998,-13.224,47.861999999999995,18.433,7.629,4.0489999999999995,5.605,41.565,6.856,18.88,6.104,8.657,-0.7929999999999999,-6.632000000000001,-1.078,16.5,-3.693,-10.895,22.003,-10.802999999999999,-5.87,-12.705,-7.8839999999999995,-1.2409999999999999,3.8760000000000003,-19.287,-10.549000000000001,10.752,-12.96,-19.867,-6.744,-18.463,-6.734,13.987,13.774000000000001
241,27.7,30.396,41.901,12.583,21.932,22.217,15.625,13.702,14.76,-4.801,-2.7260000000000004,9.521,8.199,0.397,10.935,-44.617,-4.2010000000000005,0.11199999999999999,-10.478,-12.095,-5.859,-7.8629999999999995,-19.43,-7.487,-23.234,-5.341,-12.227,-11.169,-28.178,-17.934,-12.248,46.885,17.456,8.118,3.072,5.117,42.053000000000004,6.856,18.392,6.104,8.169,-0.7929999999999999,-6.144,-2.055,15.523,-2.716,-9.918,21.026999999999997,-10.315,-4.893,-11.241,-6.907,-1.2409999999999999,3.8760000000000003,-17.822,-9.084,10.264000000000001,-11.495,-18.402,-5.768,-17.975,-6.246,14.475999999999999,14.262
242,26.723000000000003,28.441999999999997,40.924,12.095,19.979,20.752,14.16,11.749,13.295,-6.755,-3.215,8.545,7.222,0.397,11.424000000000001,-43.64,-3.713,0.11199999999999999,-9.501,-11.119000000000002,-4.883,-7.375,-17.476,-5.534,-22.256999999999998,-4.852,-10.763,-10.193,-27.201,-16.469,-11.270999999999999,44.931999999999995,16.479,7.141,2.096,3.1639999999999997,42.053000000000004,6.367999999999999,17.415,4.638999999999999,8.169,-0.7929999999999999,-5.656000000000001,-4.008,14.058,-2.228,-8.942,19.073,-8.85,-3.9160000000000004,-9.288,-5.442,-0.753,3.8760000000000003,-16.357,-7.619,9.776,-10.517999999999999,-17.426,-4.303,-16.022000000000002,-5.757999999999999,14.475999999999999,14.262
243,25.258000000000003,26.489,39.948,11.607000000000001,18.514,18.799,12.207,9.796,11.831,-7.731,-3.215,7.568,6.246,0.885,10.935,-44.128,-2.736,0.11199999999999999,-8.525,-10.142000000000001,-3.906,-6.8870000000000005,-16.012,-4.069,-21.281,-3.8760000000000003,-9.298,-8.728,-25.736,-14.515999999999998,-10.295,44.443999999999996,15.503,5.676,2.096,1.2109999999999999,42.542,5.88,16.439,3.174,8.169,-0.305,-5.167999999999999,-5.961,13.082,-1.74,-7.965,17.609,-7.874,-2.452,-8.311,-3.489,-0.753,3.8760000000000003,-14.892999999999999,-5.666,8.799,-9.054,-15.960999999999999,-3.326,-14.557,-4.781000000000001,14.475999999999999,14.262
244,24.77,26.000999999999998,39.948,10.63,18.026,17.822,11.719000000000001,8.82,11.831,-8.219,-2.238,6.5920000000000005,6.246,2.35,9.959,-43.64,-2.248,0.11199999999999999,-8.036,-8.677,-2.93,-6.399,-15.035,-2.6039999999999996,-20.304000000000002,-2.411,-8.809,-7.263,-24.272,-13.050999999999998,-8.83,44.931999999999995,15.991,4.7,2.5839999999999996,0.722,43.03,5.391,16.439,2.6860000000000004,8.169,0.183,-4.678999999999999,-6.449,12.594000000000001,-0.275,-7.477,17.12,-6.897,-1.963,-7.8229999999999995,-1.536,-0.264,3.8760000000000003,-13.915999999999999,-4.2010000000000005,8.311,-7.5889999999999995,-15.472000000000001,-2.35,-13.58,-4.293,14.964,14.75
245,25.258000000000003,26.489,41.412,9.654,19.491,17.822,12.695,8.82,13.295,-7.242999999999999,-1.261,6.5920000000000005,7.222,3.815,9.959,-43.152,-1.76,0.11199999999999999,-8.036,-8.189,-2.93,-6.399,-14.547,-2.116,-20.304000000000002,-1.4340000000000002,-8.321,-7.263,-24.272,-12.562999999999999,-8.341000000000001,46.885,16.968,4.7,3.072,1.2109999999999999,43.518,5.391,16.927,2.6860000000000004,9.145,0.6709999999999999,-4.678999999999999,-6.449,13.57,0.7020000000000001,-7.477,17.609,-6.409,-1.963,-7.8229999999999995,-2.024,0.22399999999999998,3.387,-13.915999999999999,-3.713,8.311,-7.5889999999999995,-15.472000000000001,-2.35,-13.58,-4.293,16.429000000000002,15.727
246,27.212,27.465999999999998,44.342,9.165,20.467,19.287,14.16,9.796,14.76,-6.755,-0.773,7.08,8.199,4.303,10.935,-42.175,-1.272,0.11199999999999999,-8.036,-8.189,-2.93,-6.8870000000000005,-15.035,-3.092,-20.793000000000003,-1.4340000000000002,-8.809,-7.751,-25.248,-13.050999999999998,-8.341000000000001,48.838,18.433,4.7,4.0489999999999995,1.2109999999999999,44.495,5.88,18.392,3.174,10.122,1.16,-5.167999999999999,-5.473,15.035,0.214,-7.477,19.073,-6.897,-2.452,-8.311,-3.977,0.22399999999999998,2.8989999999999996,-14.892999999999999,-4.69,8.799,-8.077,-15.960999999999999,-2.838,-14.069,-4.781000000000001,17.893,17.192
247,29.165,28.441999999999997,47.272,8.677,22.42,20.752,15.137,10.284,16.225,-6.266,0.203,7.568,8.687000000000001,3.815,11.912,-41.687,-1.272,0.11199999999999999,-8.036,-9.165,-3.418,-7.375,-16.012,-4.5569999999999995,-21.769000000000002,-3.387,-9.786,-9.216000000000001,-26.713,-15.004000000000001,-9.318,49.327,19.897000000000002,5.188,5.513999999999999,1.2109999999999999,45.471000000000004,5.88,18.88,3.174,10.61,0.6709999999999999,-5.167999999999999,-4.985,16.988,-1.251,-7.477,20.538,-7.385,-3.428,-9.288,-6.419,0.22399999999999998,2.8989999999999996,-15.869000000000002,-7.131,9.776,-9.542,-17.426,-4.303,-15.045,-5.269,18.87,18.656
248,31.118000000000002,28.441999999999997,49.225,8.189,23.397,21.24,15.625,10.284,17.202,-6.755,0.203,7.568,9.176,2.838,12.4,-41.687,-1.272,-0.376,-8.525,-10.142000000000001,-3.906,-7.8629999999999995,-16.5,-6.51,-23.234,-5.341,-10.274000000000001,-11.169,-28.178,-16.958,-10.783,49.327,21.362,5.188,6.978,0.722,46.93600000000001,5.391,19.857,3.174,11.097999999999999,0.183,-5.167999999999999,-4.496,17.476,-2.716,-7.965,21.515,-7.385,-4.405,-9.776,-8.372,-0.264,2.8989999999999996,-16.846,-10.061,10.264000000000001,-11.495,-19.867,-5.768,-15.533,-6.246,19.847,19.145
249,32.094,28.441999999999997,49.713,8.189,23.885,21.729,16.113,10.773,17.69,-7.731,0.203,8.057,9.664,1.3730000000000002,12.889000000000001,-41.687,-1.272,-0.376,-9.013,-11.119000000000002,-4.395,-8.352,-16.988,-7.975,-24.211,-6.317,-11.251,-12.634,-29.643,-18.422,-11.759,50.303000000000004,22.826999999999998,5.188,8.443,0.23399999999999999,47.913000000000004,4.9030000000000005,20.345,3.174,11.097999999999999,-0.305,-5.167999999999999,-4.008,17.965,-3.693,-8.453,22.003,-7.874,-4.405,-10.264000000000001,-9.349,-0.264,2.8989999999999996,-17.334,-11.037,10.264000000000001,-12.472000000000001,-21.82,-6.256,-16.022000000000002,-6.246,20.335,19.633
250,32.094,29.419,49.225,8.677,24.373,21.729,16.113,11.261,17.69,-7.731,0.203,8.545,9.664,-0.58,13.377,-41.199,-0.7829999999999999,-0.376,-9.013,-11.119000000000002,-4.395,-8.352,-17.476,-7.975,-24.211,-5.829,-11.251,-12.634,-30.131,-18.422,-12.248,51.768,23.804000000000002,4.7,8.931000000000001,0.722,48.401,4.9030000000000005,21.81,4.15,11.587,-0.7929999999999999,-4.678999999999999,-3.52,17.965,-3.2039999999999997,-8.942,22.491,-7.874,-4.405,-10.264000000000001,-8.86,-0.264,3.387,-16.846,-11.037,10.752,-12.96,-22.308000000000003,-6.744,-16.51,-6.734,20.335,20.121
251,31.605999999999998,30.396,48.736999999999995,9.165,24.862,22.705,17.09,12.238,17.69,-7.731,0.203,9.033,9.664,-1.068,14.353,-40.71,-0.295,0.11199999999999999,-9.013,-10.142000000000001,-4.395,-8.352,-17.476,-7.487,-23.721999999999998,-4.364,-11.251,-12.634,-29.643,-16.958,-11.270999999999999,54.208999999999996,23.804000000000002,5.188,8.443,2.187,47.913000000000004,4.415,22.785999999999998,4.638999999999999,11.587,-0.305,-4.191,-2.543,18.453,-2.228,-8.453,22.491,-7.385,-3.9160000000000004,-9.776,-7.8839999999999995,-0.264,3.387,-15.380999999999998,-9.084,11.241,-12.472000000000001,-21.331999999999997,-6.256,-16.51,-6.246,20.823,20.61
252,31.605999999999998,31.86,47.76,9.654,25.35,23.193,18.066,13.214,18.178,-6.266,-0.285,10.01,10.152000000000001,-0.58,15.33,-40.222,-0.295,0.11199999999999999,-8.036,-9.165,-3.906,-8.352,-16.988,-6.51,-23.721999999999998,-2.8989999999999996,-10.763,-11.658,-28.666,-15.493,-10.295,55.18600000000001,22.826999999999998,6.165,6.978,3.6519999999999997,47.424,4.9030000000000005,23.763,5.127000000000001,12.075,-0.305,-3.7030000000000003,-1.567,18.453,-1.251,-7.477,23.468000000000004,-6.897,-3.428,-8.799,-7.395,-0.264,3.8760000000000003,-14.404000000000002,-7.619,11.729000000000001,-11.495,-19.379,-5.768,-16.51,-6.246,20.823,20.61
253,31.118000000000002,32.836999999999996,46.783,10.142000000000001,25.35,23.682,18.555,14.190999999999999,17.69,-5.29,-0.773,10.498,10.152000000000001,0.397,15.33,-40.71,0.193,0.6,-7.06,-8.189,-3.906,-8.352,-16.5,-5.534,-23.234,-2.411,-9.298,-10.681,-28.178,-14.515999999999998,-9.318,54.698,21.362,7.141,5.025,4.628,46.448,5.391,23.763,6.104,11.587,0.183,-3.215,-1.078,18.453,-1.251,-6.5,23.956,-6.897,-2.94,-8.311,-7.395,0.22399999999999998,3.8760000000000003,-12.939,-7.131,12.217,-11.007,-17.914,-5.28,-16.022000000000002,-6.246,20.335,20.121
254,30.629,32.349000000000004,45.806999999999995,10.63,24.373,24.17,18.066,14.190999999999999,16.713,-5.29,-1.261,10.498,9.664,1.8619999999999999,14.842,-41.687,-0.295,1.088,-6.571000000000001,-8.189,-3.906,-7.8629999999999995,-16.012,-5.534,-23.721999999999998,-3.387,-8.321,-10.193,-27.69,-14.515999999999998,-8.83,52.745,19.897000000000002,7.629,3.072,5.117,45.958999999999996,6.367999999999999,23.275,6.104,11.097999999999999,0.183,-3.215,-0.59,17.965,-1.251,-6.0120000000000005,23.468000000000004,-6.897,-2.94,-7.8229999999999995,-7.395,-0.264,3.8760000000000003,-12.450999999999999,-7.619,12.217,-10.517999999999999,-16.937,-5.28,-16.022000000000002,-5.757999999999999,19.358,19.145
255,30.141,32.349000000000004,43.854,11.119000000000002,23.397,24.17,17.09,14.679,15.249,-5.29,-1.75,10.498,9.176,2.35,12.889000000000001,-43.152,-0.7829999999999999,1.088,-7.547999999999999,-8.677,-3.906,-7.8629999999999995,-16.012,-5.534,-23.721999999999998,-3.8760000000000003,-7.832999999999999,-9.705,-27.69,-15.004000000000001,-8.83,50.791000000000004,18.921,7.629,2.096,4.628,45.471000000000004,6.367999999999999,22.298000000000002,6.104,10.122,0.183,-3.7030000000000003,-1.567,16.988,-1.74,-6.5,22.98,-7.385,-2.94,-8.311,-7.395,-0.753,3.8760000000000003,-12.450999999999999,-9.084,11.729000000000001,-10.03,-16.937,-5.28,-15.533,-5.757999999999999,18.382,18.168
256,29.165,31.86,42.388999999999996,12.095,22.42,23.682,16.602,14.679,14.272,-5.778,-2.7260000000000004,10.498,8.199,2.35,10.935,-43.64,-1.76,1.088,-8.525,-9.165,-3.906,-7.8629999999999995,-16.5,-5.046,-23.721999999999998,-4.364,-7.832999999999999,-9.705,-27.69,-15.981,-8.83,50.303000000000004,18.921,8.118,2.096,4.628,44.495,6.367999999999999,21.81,6.104,9.633,0.6709999999999999,-5.167999999999999,-2.055,16.012,-1.74,-7.965,22.491,-7.874,-2.94,-8.311,-6.907,-0.753,4.364,-12.450999999999999,-9.084,11.241,-10.03,-17.426,-4.791,-15.533,-5.757999999999999,17.405,17.192
